image_path,true_label,predicted_label,confidence,reason,raw_response
openai_vision_pipeline/data/github_raw_500\round\img_no_381.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_382.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_383.jpg,round,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_384.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_385.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_386.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_387.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_388.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_389.jpg,round,round,0.85,"The face has soft, rounded features with a width and length that are similar, indicating a round shape.","{
  ""face_shape"": ""round"",
  ""confidence"": 0.85,
  ""reason"": ""The face has soft, rounded features with a width and length that are similar, indicating a round shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_390.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_391.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_392.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_393.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_394.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_395.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_396.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_397.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_398.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_399.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\round\img_no_400.jpg,round,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_401.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_402.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_403.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_404.jpg,square,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_405.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_406.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_407.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_408.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_409.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_410.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_411.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_412.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_413.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_414.jpg,square,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_415.jpg,square,square,0.85,"The jawline is strong and angular, with a forehead and cheekbones that are similar in width, indicating a square face shape.","{
  ""face_shape"": ""square"",
  ""confidence"": 0.85,
  ""reason"": ""The jawline is strong and angular, with a forehead and cheekbones that are similar in width, indicating a square face shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_416.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_417.jpg,square,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_418.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_419.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_420.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_421.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_422.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_423.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_424.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_425.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_426.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_427.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_428.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_429.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_430.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_431.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_432.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_433.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_434.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_435.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_436.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_437.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_438.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_439.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_440.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_441.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_442.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_443.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_444.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_445.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_446.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_447.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_448.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_449.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_450.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_451.jpg,square,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_452.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_453.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_454.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_455.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_456.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_457.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_458.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_459.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently tapering chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_460.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_461.jpg,square,heart,0.85,"The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.","{
  ""face_shape"": ""heart"",
  ""confidence"": 0.85,
  ""reason"": ""The forehead is wider than the jawline, and the chin is pointed, characteristic of a heart-shaped face.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_462.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_463.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, characteristic of an oval shape.""
}"
openai_vision_pipeline/data/github_raw_500\square\img_no_464.jpg,square,oval,0.85,"The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.","{
  ""face_shape"": ""oval"",
  ""confidence"": 0.85,
  ""reason"": ""The face has balanced proportions with a slightly wider forehead and a gently rounded chin, typical of an oval shape.""
}"
